lhs,rhs,size,support,confidence,lift,count,method,id,oddsratio
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1952,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1953,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1954,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1955,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1956,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1957,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1958,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1959,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1960,NA
"aac(3)-IV,aadA2,aadA5,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1961,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1962,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1963,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1964,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1965,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1966,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1967,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1968,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1969,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1970,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1971,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1972,NA
"aac(3)-IV,aadA5,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1973,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1974,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1975,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1976,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1977,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1978,NA
"aac(3)-IV,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1979,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1980,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1981,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1982,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1983,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1984,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1985,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1986,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1987,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1988,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1989,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1990,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1991,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1992,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1993,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1994,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1995,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1996,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1997,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1998,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,1999,NA
"aadA2,aadA5,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2000,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2001,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2002,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2003,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2004,NA
"aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2005,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2006,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2007,NA
"aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2008,NA
"aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,ble,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2009,NA
"aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2010,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2011,NA
"aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.238621642628897e-4,1,56.96924969249692,15,arm,2012,NA
"aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2013,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2014,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2015,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2016,NA
"aadA2,aadA5,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2017,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2018,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2019,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2020,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.238621642628897e-4,1,56.96924969249692,15,arm,2021,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2022,NA
"aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2023,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2024,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2025,NA
"aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2026,NA
"aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2027,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2028,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2029,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2030,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2031,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2032,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2033,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2034,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2035,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2036,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2037,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2038,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2039,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2040,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2041,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2042,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2043,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,ble,catA1,dfrA12,dfrA17,floR,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2044,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2045,NA
"aadA5,aph(3'')-Ib,aph(6)-Id,arr-3,blaCTX-M-55,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2046,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2047,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2048,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2049,NA
"aac(3)-IV,aadA2,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2050,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2051,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2052,NA
