lhs,rhs,size,support,confidence,lift,count,method,id,oddsratio,pubmedids
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2097,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2098,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2099,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2100,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2101,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2102,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2103,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2104,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2105,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.9333333333333333,53.17129971299713,14,arm,2106,NA,26194736
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2107,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2108,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2109,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2110,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2111,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2112,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2113,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2114,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2115,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2116,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2117,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2118,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2119,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2120,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2121,NA,NA
"aac(3)-IV,aadA2,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2122,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2123,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2124,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2125,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2126,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.7368421052631579,41.97734187868194,14,arm,2127,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2128,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2129,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2130,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2131,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2132,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2133,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2134,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2135,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2136,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2137,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2138,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2139,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2140,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2141,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2142,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2143,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2144,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2145,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2146,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2147,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2148,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2149,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2150,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2151,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2152,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2153,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2154,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2155,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2156,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2157,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2158,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2159,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2160,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2161,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2162,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2163,NA,NA
"aac(3)-IV,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2164,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2165,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2166,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2167,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2168,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2169,NA,NA
"aac(3)-IV,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2170,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2171,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2172,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2173,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2174,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2175,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2176,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2177,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2178,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2179,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2180,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2181,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2182,NA,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2183,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2184,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,0.8235294117647058,46.915852687938646,14,arm,2185,NA,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2186,NA,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2187,NA,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2188,NA,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2189,NA,NA
"aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2190,NA,NA
"aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)",mcr,17,3.022713533120304e-4,1,56.96924969249692,14,arm,2191,NA,NA
